,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,1,Central California,1096415058140,1483916618652,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30506390,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30506390&format=geojson,,,,,automatic,0,15,nc,30506390,",nc30506390,",",nc,",",nearby-cities,origin,phase-data,",12,0.02703,0.03,106,md,earthquake,M 1.0 - Central California,10,Point,"[-120.4808333, 35.9321667, 5.33]",10
0,1.11,Central California,1096414897280,1483916611231,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30506388,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30506388&format=geojson,,,,,automatic,0,19,nc,30506388,",nc30506388,",",nc,",",nearby-cities,origin,phase-data,",9,0.03423,0.05,163,md,earthquake,M 1.1 - Central California,11,Point,"[-120.4475, 35.8881667, 10.691]",11
0,1.98,Central California,1096414826740,1483916606760,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21400522,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21400522&format=geojson,,,,,reviewed,0,60,nc,21400522,",nc21400522,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",37,0.02252,0.05,43,md,earthquake,M 2.0 - Central California,12,Point,"[-120.4285, 35.8786667, 5.146]",12
0,1.6,"Mount St. Helens area, Washington",1096414571910,1469240705050,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10644108,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10644108&format=geojson,,,,,reviewed,0,39,uw,10644108,",uw10644108,",",uw,",",origin,phase-data,",15,0.001365,0.06,63,md,earthquake,"M 1.6 - Mount St. Helens area, Washington",13,Point,"[-122.1893333, 46.1991667, -0.934]",13
0,2.46,Central California,1096414429540,1483916593490,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21400519,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21400519&format=geojson,,,,,reviewed,0,93,nc,21400519,",nc21400519,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",54,0.02252,0.05,55,md,earthquake,M 2.5 - Central California,14,Point,"[-120.4866667, 35.9353333, 5.23]",14
0,1.26,Central California,1096414340050,1483916587086,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30506383,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30506383&format=geojson,,,,,automatic,0,24,nc,30506383,",nc30506383,",",nc,",",nearby-cities,origin,phase-data,",14,0.01802,0.05,94,md,earthquake,M 1.3 - Central California,15,Point,"[-120.494, 35.9388333, 5.543]",15
0,1.7,Central California,1096414250890,1524604985325,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30506381,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30506381&format=geojson,,,,,automatic,0,44,nc,30506381,",nc30506381,nn00115257,",",nc,nn,",",nearby-cities,origin,phase-data,",7,0.05856,0.07,99,md,earthquake,M 1.7 - Central California,16,Point,"[-118.6633333, 38.0106667, 8.275]",16
0,1.69,Central California,1096414150900,1483916569530,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30506378,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30506378&format=geojson,,,,,automatic,0,44,nc,30506378,",nc30506378,",",nc,",",nearby-cities,origin,phase-data,",23,0.01892,0.06,108,md,earthquake,M 1.7 - Central California,17,Point,"[-120.4878333, 35.9383333, 4.953]",17
0,1.2,"Mount St. Helens area, Washington",1096414002350,1469240704660,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10644083,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10644083&format=geojson,,,,,reviewed,0,22,uw,10644083,",uw10644083,",",uw,",",origin,phase-data,",9,0.001508,0.09,94,md,earthquake,"M 1.2 - Mount St. Helens area, Washington",18,Point,"[-122.1888333, 46.1993333, -1.626]",18
0,1.4,"Mount St. Helens area, Washington",1096413881200,1469240704230,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10644063,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10644063&format=geojson,,,,,reviewed,0,30,uw,10644063,",uw10644063,",",uw,",",origin,phase-data,",10,0.002006,0.04,95,md,earthquake,"M 1.4 - Mount St. Helens area, Washington",19,Point,"[-122.1885, 46.1988333, -0.814]",19
0,1.14,Central California,1096413734860,1483916558023,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30506374,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30506374&format=geojson,,,,,automatic,0,20,nc,30506374,",nc30506374,",",nc,",",nearby-cities,origin,phase-data,",13,0.04865,0.03,74,md,earthquake,M 1.1 - Central California,20,Point,"[-120.3536667, 35.8043333, 9.958]",20
0,1.17,Central California,1096413559980,1483916554413,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30506373,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30506373&format=geojson,,,,,automatic,0,21,nc,30506373,",nc30506373,",",nc,",",nearby-cities,origin,phase-data,",5,0.02072,0,136,md,earthquake,M 1.2 - Central California,21,Point,"[-120.3963333, 35.857, 3.982]",21
0,1.43,Central California,1096413509760,1483916547575,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21400514,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21400514&format=geojson,,,,,reviewed,0,31,nc,21400514,",nc21400514,",",nc,",",nearby-cities,origin,phase-data,",26,0.01261,0.05,57,md,earthquake,M 1.4 - Central California,22,Point,"[-120.3945, 35.8486667, 4.663]",22
0,1.69,Central California,1096413135110,1483916543832,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30506371,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30506371&format=geojson,,,,,automatic,0,44,nc,30506371,",nc30506371,",",nc,",",nearby-cities,origin,phase-data,",10,0.02973,0.24,140,md,earthquake,M 1.7 - Central California,23,Point,"[-120.531, 35.9706667, -0.699]",23
0,1.15,Central California,1096413125610,1483916540481,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30506370,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30506370&format=geojson,,,,,automatic,0,20,nc,30506370,",nc30506370,",",nc,",",nearby-cities,origin,phase-data,",14,0.01802,0.07,88,md,earthquake,M 1.2 - Central California,24,Point,"[-120.3741667, 35.8235, 6.783]",24
0,1.3,Central California,1096413054700,1483916536920,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30506369,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30506369&format=geojson,,,,,automatic,0,26,nc,30506369,",nc30506369,",",nc,",",nearby-cities,origin,phase-data,",14,0.03604,0.05,92,md,earthquake,M 1.3 - Central California,25,Point,"[-120.4713333, 35.9216667, 5.376]",25
0,1.9,"Mount St. Helens area, Washington",1096413010060,1469240703480,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10644033,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10644033&format=geojson,,,,,reviewed,0,56,uw,10644033,",uw10644033,",",uw,",",origin,phase-data,",13,0.001229,0.06,63,md,earthquake,"M 1.9 - Mount St. Helens area, Washington",26,Point,"[-122.1896667, 46.1991667, -0.738]",26
0,1.4,Central California,1096413009730,1483916533429,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30506368,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30506368&format=geojson,,,,,automatic,0,30,nc,30506368,",nc30506368,",",nc,",",nearby-cities,origin,phase-data,",14,0.02072,0.03,84,md,earthquake,M 1.4 - Central California,27,Point,"[-120.4261667, 35.8785, 5.027]",27
0,1.26,Central California,1096412913800,1483916529926,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21400512,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21400512&format=geojson,,,,,reviewed,0,24,nc,21400512,",nc21400512,",",nc,",",nearby-cities,origin,phase-data,",29,0.04054,0.03,93,md,earthquake,M 1.3 - Central California,28,Point,"[-118.8206667, 37.5375, 4.817]",28
0,1.22,Central California,1096412812950,1483916522386,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21400511,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21400511&format=geojson,,,,,reviewed,0,23,nc,21400511,",nc21400511,",",nc,",",nearby-cities,origin,phase-data,",21,0.03604,0.06,88,md,earthquake,M 1.2 - Central California,29,Point,"[-120.468, 35.9196667, 5.02]",29
0,1.04,Central California,1096412665810,1483916515210,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30506366,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30506366&format=geojson,,,,,automatic,0,17,nc,30506366,",nc30506366,",",nc,",",nearby-cities,origin,phase-data,",10,0.01892,0.03,103,md,earthquake,M 1.0 - Central California,30,Point,"[-120.4901667, 35.9385, 5.563]",30
0,1.58,"1km ENE of Muscoy, CA",1096412597430,1459569345440,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14095188,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14095188&format=geojson,,,,,reviewed,0,38,ci,14095188,",ci14095188,",",ci,",",nearby-cities,origin,phase-data,",21,0.1091,0.1,79,ml,earthquake,"M 1.6 - 1km ENE of Muscoy, CA",31,Point,"[-117.3311667, 34.1578333, 8.321]",31
0,2.29,Central California,1096412590830,1483916510250,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21400510,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21400510&format=geojson,,,,,reviewed,0,81,nc,21400510,",nc21400510,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",53,0.02793,0.04,42,md,earthquake,M 2.3 - Central California,32,Point,"[-120.3551667, 35.8026667, 9.378]",32
0,1.07,Central California,1096412049090,1483916497513,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21400506,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21400506&format=geojson,,,,,reviewed,0,18,nc,21400506,",nc21400506,",",nc,",",nearby-cities,origin,phase-data,",9,0.02883,0.04,195,md,earthquake,M 1.1 - Central California,33,Point,"[-120.4801667, 35.9253333, 6.62]",33
0,1.07,Central California,1096411962280,1483916490186,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21400505,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21400505&format=geojson,,,,,reviewed,0,18,nc,21400505,",nc21400505,",",nc,",",nearby-cities,origin,phase-data,",12,0.03604,0.04,98,md,earthquake,M 1.1 - Central California,34,Point,"[-120.4713333, 35.9245, 5.51]",34
0,1.51,Central California,1096411569830,1524604985219,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30228909,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30228909&format=geojson,,,,,reviewed,0,35,nc,30228909,",nc30228909,nn00115253,",",nc,nn,",",nearby-cities,origin,phase-data,",9,0.03243,0.06,109,md,earthquake,M 1.5 - Central California,35,Point,"[-118.7013333, 37.9988333, 4.135]",35
0,1.44,Central California,1096411239980,1483916475576,,https://earthquake.usgs.gov/earthquakes/eventpage/nc68011593,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc68011593&format=geojson,,,,,reviewed,0,32,nc,68011593,",nc68011593,",",nc,",",nearby-cities,origin,phase-data,",4,0.03874,0.32,213,md,earthquake,M 1.4 - Central California,36,Point,"[-120.8341667, 35.461, -0.219]",36
0,1.29,Central California,1096411182920,1524604985115,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21400777,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21400777&format=geojson,,,,,automatic,0,26,nc,21400777,",nc21400777,nn00115252,",",nc,nn,",",nearby-cities,origin,phase-data,",5,0.03514,0.07,115,md,earthquake,M 1.3 - Central California,37,Point,"[-118.7006667, 38.0011667, 3.055]",37
0,1.07,Central California,1096411063540,1483916468382,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21400504,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21400504&format=geojson,,,,,reviewed,0,18,nc,21400504,",nc21400504,",",nc,",",nearby-cities,origin,phase-data,",9,0.02793,0.03,190,md,earthquake,M 1.1 - Central California,38,Point,"[-120.481, 35.9273333, 5.98]",38
0,1.09,Central California,1096410944800,1483916464759,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30501105,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30501105&format=geojson,,,,,automatic,0,18,nc,30501105,",nc30501105,",",nc,",",nearby-cities,origin,phase-data,",17,0.05495,0.03,74,md,earthquake,M 1.1 - Central California,39,Point,"[-120.3478333, 35.8, 10.369]",39
0,1.2,Central California,1096410912400,1483916460875,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30501104,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30501104&format=geojson,,,,,automatic,0,22,nc,30501104,",nc30501104,",",nc,",",nearby-cities,origin,phase-data,",12,0.02973,0.05,107,md,earthquake,M 1.2 - Central California,40,Point,"[-120.478, 35.9293333, 4.377]",40
0,2.26,Central California,1096410876630,1483916456400,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21400503,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21400503&format=geojson,,,,,reviewed,0,79,nc,21400503,",nc21400503,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",47,0.01982,0.04,39,md,earthquake,M 2.3 - Central California,41,Point,"[-120.4225, 35.8725, 5.322]",41
0,1.84,Central California,1096410791660,1483916450611,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30501103,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30501103&format=geojson,,,,,automatic,0,52,nc,30501103,",nc30501103,",",nc,",",nearby-cities,origin,phase-data,",16,0.04234,0.06,143,md,earthquake,M 1.8 - Central California,42,Point,"[-120.4683333, 35.91, 6.5]",42
0,1.65,Northern California,1096410786750,1483916446816,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30228507,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30228507&format=geojson,,,,,reviewed,0,42,nc,30228507,",nc30228507,",",nc,",",nearby-cities,origin,phase-data,",9,0.0955,0.56,118,md,earthquake,M 1.7 - Northern California,43,Point,"[-122.7733333, 38.6873333, -0.714]",43
0,1.22,Central California,1096410771300,1483916443008,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30501102,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30501102&format=geojson,,,,,automatic,0,23,nc,30501102,",nc30501102,",",nc,",",nearby-cities,origin,phase-data,",12,0.01712,0.03,104,md,earthquake,M 1.2 - Central California,44,Point,"[-120.4203333, 35.8738333, 4.883]",44
0,1,Central California,1096410760830,1483916439444,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30501101,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30501101&format=geojson,,,,,automatic,0,15,nc,30501101,",nc30501101,",",nc,",",nearby-cities,origin,phase-data,",11,0.02613,0.07,108,md,earthquake,M 1.0 - Central California,45,Point,"[-120.4315, 35.8896667, 4.371]",45
0,1.23,Central California,1096410735590,1483916435528,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30501100,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30501100&format=geojson,,,,,automatic,0,23,nc,30501100,",nc30501100,",",nc,",",nearby-cities,origin,phase-data,",12,0.01802,0.03,90,md,earthquake,M 1.2 - Central California,46,Point,"[-120.4215, 35.8736667, 5.059]",46
0,1.46,Central California,1096410589470,1483916428101,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30228508,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30228508&format=geojson,,,,,automatic,0,33,nc,30228508,",nc30228508,",",nc,",",nearby-cities,origin,phase-data,",7,0.01532,0.1,119,md,earthquake,M 1.5 - Central California,47,Point,"[-120.5195, 35.9455, 0.808]",47
0,1.67,Central California,1096410405300,1483916424323,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30228441,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30228441&format=geojson,,,,,reviewed,0,43,nc,30228441,",nc30228441,",",nc,",",nearby-cities,origin,phase-data,",26,0.02072,0.05,105,md,earthquake,M 1.7 - Central California,48,Point,"[-120.4786667, 35.9301667, 4.234]",48
0,1.27,Central California,1096410381830,1524604985015,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21400501,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21400501&format=geojson,,,,,reviewed,0,25,nc,21400501,",nc21400501,nn00115251,",",nc,nn,",",nearby-cities,origin,phase-data,",8,0.03333,0.07,76,md,earthquake,M 1.3 - Central California,49,Point,"[-118.7125, 38.0018333, 4.985]",49
0,2.65,Central California,1096410172300,1483916411760,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21400500,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21400500&format=geojson,,,,,reviewed,0,108,nc,21400500,",nc21400500,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",56,0.01622,0.06,39,md,earthquake,M 2.7 - Central California,50,Point,"[-120.4701667, 35.9191667, 5.074]",50
0,1.09,Central California,1096410119580,1483916404953,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30506357,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30506357&format=geojson,,,,,automatic,0,18,nc,30506357,",nc30506357,",",nc,",",nearby-cities,origin,phase-data,",12,0.01802,0.08,87,md,earthquake,M 1.1 - Central California,51,Point,"[-120.3746667, 35.8251667, 6.878]",51
0,1.49,Central California,1096410098080,1483916401226,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30506356,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30506356&format=geojson,,,,,automatic,0,34,nc,30506356,",nc30506356,",",nc,",",nearby-cities,origin,phase-data,",26,0.01532,0.07,115,md,earthquake,M 1.5 - Central California,52,Point,"[-120.4886667, 35.9418333, 10.293]",52
0,1.43,Central California,1096410002290,1483916397278,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21400496,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21400496&format=geojson,,,,,reviewed,0,31,nc,21400496,",nc21400496,",",nc,",",nearby-cities,origin,phase-data,",23,0.01622,0.05,93,md,earthquake,M 1.4 - Central California,53,Point,"[-120.4756667, 35.924, 5.064]",53
0,1.25,Central California,1096409809880,1483916377989,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21400495,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21400495&format=geojson,,,,,reviewed,0,24,nc,21400495,",nc21400495,",",nc,",",nearby-cities,origin,phase-data,",18,0.01982,0.04,102,md,earthquake,M 1.3 - Central California,54,Point,"[-120.474, 35.9273333, 4.754]",54
0,1.9,Northern California,1096409718657,1524604984917,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00115249,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00115249&format=geojson,,,,,reviewed,0,56,nn,00115249,",nn00115249,",",nn,",",origin,phase-data,",5,0.556,0.1311,302.39,ml,earthquake,M 1.9 - Northern California,55,Point,"[-120.8222, 40.5017, 14.4]",55
0,1.9,"Mount St. Helens area, Washington",1096409717940,1469240703070,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10644008,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10644008&format=geojson,,,,,reviewed,0,56,uw,10644008,",uw10644008,",",uw,",",origin,phase-data,",13,0.001555,0.06,63,md,earthquake,"M 1.9 - Mount St. Helens area, Washington",56,Point,"[-122.1903333, 46.1986667, -0.714]",56
0,1.38,Central California,1096409703990,1483916374480,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30500811,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30500811&format=geojson,,,,,automatic,0,29,nc,30500811,",nc30500811,",",nc,",",nearby-cities,origin,phase-data,",15,0.05135,0.04,167,md,earthquake,M 1.4 - Central California,57,Point,"[-120.5965, 36.027, 2.545]",57
0,1.55,Central California,1096409643190,1483916370871,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30500810,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30500810&format=geojson,,,,,automatic,0,37,nc,30500810,",nc30500810,",",nc,",",nearby-cities,origin,phase-data,",20,0.01802,0.05,59,md,earthquake,M 1.6 - Central California,58,Point,"[-120.532, 35.9698333, 6.124]",58
0,1.18,Central California,1096409590610,1483916367376,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21400753,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21400753&format=geojson,,,,,automatic,0,21,nc,21400753,",nc21400753,",",nc,",",nearby-cities,origin,phase-data,",5,0.01982,0.01,169,md,earthquake,M 1.2 - Central California,59,Point,"[-120.403, 35.8618333, 4.967]",59
0,1.91,Central California,1096409508470,1483916363858,,https://earthquake.usgs.gov/earthquakes/eventpage/nc68011592,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc68011592&format=geojson,,,,,reviewed,0,56,nc,68011592,",nc68011592,",",nc,",",nearby-cities,origin,phase-data,",10,0.04054,0.1,126,md,earthquake,M 1.9 - Central California,60,Point,"[-121.0363333, 35.6526667, 5.844]",60
0,2.93,"53km SSW of Progreso, B.C., MX",1096409271480,1459615542818,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14095172,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14095172&format=geojson,,,,,reviewed,0,132,ci,14095172,",usp000d598,ci14095172,",",us,ci,",",impact-text,nearby-cities,origin,phase-data,",14,0.4968,0.23,239,ml,earthquake,"M 2.9 - 53km SSW of Progreso, B.C., MX",61,Point,"[-115.8426667, 32.1536667, 6.787]",61
0,1.62,Central California,1096409178130,1483916356321,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30500753,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30500753&format=geojson,,,,,automatic,0,40,nc,30500753,",nc30500753,",",nc,",",nearby-cities,origin,phase-data,",24,0.03514,0.08,52,md,earthquake,M 1.6 - Central California,62,Point,"[-120.4736667, 35.9215, 4.37]",62
0,2.22,Central California,1096409051890,1483916351610,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30500752,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30500752&format=geojson,,,,,automatic,0,76,nc,30500752,",nc30500752,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",35,0.01441,0.05,62,md,earthquake,M 2.2 - Central California,63,Point,"[-120.5143333, 35.9621667, 9.902]",63
0,1.96,Central California,1096408959400,1483916346314,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30500751,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30500751&format=geojson,,,,,automatic,0,59,nc,30500751,",nc30500751,",",nc,",",nearby-cities,origin,phase-data,",22,0.02252,0.06,82,md,earthquake,M 2.0 - Central California,64,Point,"[-120.4291667, 35.8833333, 4.466]",64
0,1.21,Central California,1096408946910,1483916342888,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21400493,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21400493&format=geojson,,,,,automatic,0,23,nc,21400493,",nc21400493,",",nc,",",nearby-cities,origin,phase-data,",14,0.01802,0.03,78,md,earthquake,M 1.2 - Central California,65,Point,"[-120.421, 35.8735, 5.242]",65
